year,county,cc,mc,month,driver,passenger,cyclist,pedestrian,fatalities
2007,Somerset,18,8.0,5,1,0,0,0,1
2007,Somerset,18,8.0,7,1,0,0,1,2
2007,Somerset,18,11.0,12,0,0,0,1,1
2007,Somerset,18,14.0,1,0,0,0,1,1
2007,Somerset,18,14.0,12,1,0,0,0,1
2007,Somerset,18,16.0,8,1,0,0,0,1
2007,Somerset,18,20.0,6,1,0,0,0,1
2007,Somerset,18,20.0,12,1,0,0,0,1
2007,Somerset,18,21.0,1,1,0,0,0,1
2007,Somerset,18,21.0,9,1,0,0,0,1
2007,Sussex,19,1.0,3,1,0,0,0,1
2007,Sussex,19,2.0,10,1,0,0,0,1
2007,Sussex,19,5.0,6,1,0,0,0,1
2007,Sussex,19,6.0,6,0,0,0,1,1
2007,Sussex,19,6.0,11,1,0,0,0,1
2007,Sussex,19,10.0,8,0,1,0,0,1
2007,Sussex,19,11.0,8,1,1,0,0,2
2007,Sussex,19,14.0,6,1,0,0,0,1
2007,Sussex,19,14.0,11,1,0,0,0,1
2007,Sussex,19,15.0,1,1,0,0,0,1
2007,Sussex,19,15.0,5,1,0,0,0,1
2007,Sussex,19,18.0,8,0,1,0,0,1
2007,Sussex,19,22.0,7,1,0,0,0,1
2007,Sussex,19,24.0,2,0,1,0,0,1
2007,Union,20,2.0,6,2,0,0,0,2
2007,Union,20,2.0,9,1,0,0,0,1
2007,Union,20,3.0,3,0,0,0,1,1
2007,Union,20,4.0,1,1,0,0,0,1
2007,Union,20,4.0,6,1,0,0,0,1
2007,Union,20,4.0,7,0,3,0,0,3
2007,Union,20,4.0,8,0,0,0,1,1
2007,Union,20,4.0,9,0,0,1,0,1
2007,Union,20,4.0,10,1,0,0,0,1
2007,Union,20,4.0,12,0,0,0,1,1
2007,Union,20,7.0,7,1,0,0,0,1
2007,Union,20,9.0,1,1,0,0,0,1
2007,Union,20,9.0,6,1,0,0,0,1
2007,Union,20,9.0,11,1,0,0,0,1
2007,Union,20,10.0,1,1,0,0,0,1
2007,Union,20,10.0,7,1,1,0,0,2
2007,Union,20,12.0,1,0,1,0,0,1
2007,Union,20,12.0,6,1,0,0,0,1
2007,Union,20,12.0,7,1,0,0,0,1
2007,Union,20,12.0,11,0,0,0,1,1
2007,Union,20,12.0,12,0,0,0,2,2
2007,Union,20,13.0,5,0,0,0,1,1
2007,Union,20,19.0,2,1,0,0,0,1
2007,Union,20,19.0,4,0,0,0,1,1
2007,Union,20,19.0,10,2,0,0,0,2
2007,Warren,21,1.0,3,0,1,0,0,1
2007,Warren,21,6.0,7,1,0,0,0,1
2007,Warren,21,7.0,3,1,0,0,0,1
2007,Warren,21,8.0,6,1,0,0,0,1
2007,Warren,21,13.0,5,1,0,0,0,1
2007,Warren,21,15.0,2,1,1,0,0,2
2007,Warren,21,15.0,10,1,0,0,0,1
2007,Warren,21,20.0,4,0,0,0,1,1
2008,Atlantic,1,1.0,7,0,1,0,0,1
2008,Atlantic,1,2.0,1,1,0,0,1,2
2008,Atlantic,1,2.0,12,0,0,0,1,1
2008,Atlantic,1,4.0,5,0,1,0,0,1
2008,Atlantic,1,5.0,2,1,0,0,0,1
2008,Atlantic,1,5.0,3,1,0,0,0,1
2008,Atlantic,1,5.0,4,1,0,0,0,1
2008,Atlantic,1,5.0,10,1,0,0,0,1
2008,Atlantic,1,8.0,1,1,0,0,0,1
2008,Atlantic,1,8.0,5,0,0,0,1,1
2008,Atlantic,1,8.0,9,1,0,0,0,1
2008,Atlantic,1,9.0,9,1,0,0,0,1
2008,Atlantic,1,9.0,10,0,1,0,0,1
2008,Atlantic,1,11.0,3,0,1,0,0,1
2008,Atlantic,1,11.0,9,1,0,0,0,1
2008,Atlantic,1,11.0,10,2,0,0,0,2
2008,Atlantic,1,11.0,12,0,0,0,2,2
2008,Atlantic,1,12.0,5,0,1,0,0,1
2008,Atlantic,1,12.0,6,0,1,0,0,1
2008,Atlantic,1,12.0,12,0,1,0,0,1
2008,Atlantic,1,13.0,1,1,0,0,0,1
2008,Atlantic,1,13.0,10,0,0,0,1,1
2008,Atlantic,1,14.0,1,0,1,0,0,1
2008,Atlantic,1,19.0,6,1,0,0,0,1
2008,Atlantic,1,20.0,4,2,0,0,0,2
2008,Atlantic,1,20.0,6,1,0,0,0,1
2008,Atlantic,1,22.0,7,1,0,0,0,1
2008,Bergen,2,2.0,11,0,0,1,0,1
2008,Bergen,2,15.0,8,1,0,0,0,1
2008,Bergen,2,17.0,2,1,0,0,0,1
2008,Bergen,2,17.0,5,0,0,0,1,1
2008,Bergen,2,19.0,4,1,0,0,0,1
2008,Bergen,2,23.0,6,0,0,0,1,1
2008,Bergen,2,23.0,7,1,0,0,0,1
2008,Bergen,2,23.0,11,1,0,0,0,1
2008,Bergen,2,30.0,9,0,0,0,1,1
2008,Bergen,2,31.0,2,0,1,0,0,1
2008,Bergen,2,33.0,8,1,0,0,0,1
2008,Bergen,2,38.0,10,0,1,0,0,1
2008,Bergen,2,44.0,6,0,0,0,1,1
2008,Bergen,2,46.0,8,1,0,0,0,1
2008,Bergen,2,47.0,8,1,0,0,0,1
2008,Bergen,2,48.0,3,1,0,0,0,1
2008,Bergen,2,51.0,5,0,0,0,1,1
2008,Bergen,2,61.0,6,0,0,0,1,1
2008,Bergen,2,61.0,10,1,0,0,0,1
2008,Bergen,2,64.0,11,0,2,0,0,2
2008,Bergen,2,65.0,10,0,1,0,0,1
2008,Bergen,2,67.0,2,0,0,0,1,1
2008,Burlington,3,4.0,8,0,1,0,0,1
2008,Burlington,3,4.0,10,0,0,0,1,1
2008,Burlington,3,6.0,12,0,0,0,1,1
2008,Burlington,3,7.0,8,0,0,0,1,1
2008,Burlington,3,11.0,5,1,0,0,0,1
2008,Burlington,3,12.0,8,0,0,1,0,1
2008,Burlington,3,13.0,3,0,0,0,1,1
2008,Burlington,3,15.0,7,0,0,0,1,1
2008,Burlington,3,16.0,5,1,0,0,0,1
2008,Burlington,3,17.0,1,1,0,0,0,1
2008,Burlington,3,17.0,6,1,0,0,0,1
2008,Burlington,3,18.0,1,1,0,0,0,1
2008,Burlington,3,18.0,10,1,0,0,0,1
2008,Burlington,3,19.0,5,1,0,0,0,1
2008,Burlington,3,19.0,7,0,0,0,1,1
2008,Burlington,3,20.0,5,0,1,0,0,1
2008,Burlington,3,20.0,10,1,0,0,0,1
2008,Burlington,3,22.0,1,1,0,0,0,1
2008,Burlington,3,22.0,6,0,0,1,0,1
2008,Burlington,3,22.0,7,0,0,1,0,1
2008,Burlington,3,22.0,8,0,1,0,0,1
2008,Burlington,3,23.0,10,0,0,0,1,1
2008,Burlington,3,24.0,4,1,0,0,0,1
2008,Burlington,3,24.0,5,1,0,0,0,1
2008,Burlington,3,24.0,6,1,0,0,0,1
2008,Burlington,3,24.0,8,1,0,0,0,1
2008,Burlington,3,24.0,9,1,0,0,1,2
2008,Burlington,3,24.0,12,1,0,0,0,1
2008,Burlington,3,26.0,5,0,0,0,1,1
2008,Burlington,3,29.0,3,0,1,0,0,1
2008,Burlington,3,29.0,10,1,0,0,0,1
2008,Burlington,3,32.0,2,1,0,0,0,1
2008,Burlington,3,32.0,3,0,1,0,0,1
2008,Burlington,3,32.0,10,0,1,0,0,1
2008,Burlington,3,33.0,4,1,0,0,0,1
2008,Burlington,3,33.0,5,1,0,0,0,1
2008,Burlington,3,33.0,8,1,0,1,0,2
2008,Burlington,3,34.0,10,0,0,0,1,1
2008,Burlington,3,37.0,7,0,0,0,1,1
2008,Burlington,3,38.0,2,0,0,0,1,1
2008,Burlington,3,38.0,8,2,0,0,0,2
2008,Burlington,3,39.0,3,1,0,0,0,1
2008,Camden,4,4.0,7,1,0,0,0,1
2008,Camden,4,5.0,7,1,0,0,0,1
2008,Camden,4,6.0,5,1,0,0,0,1
2008,Camden,4,6.0,10,1,0,0,0,1
2008,Camden,4,7.0,1,1,0,0,0,1
2008,Camden,4,8.0,1,1,0,0,0,1
2008,Camden,4,8.0,4,0,0,0,1,1
2008,Camden,4,8.0,7,1,0,0,0,1
2008,Camden,4,8.0,8,0,0,0,1,1
2008,Camden,4,8.0,9,0,0,0,1,1
2008,Camden,4,8.0,12,0,0,0,1,1
2008,Camden,4,9.0,4,1,0,0,1,2
2008,Camden,4,9.0,5,1,0,0,0,1
2008,Camden,4,9.0,6,0,0,0,1,1
2008,Camden,4,9.0,9,2,1,0,0,3
2008,Camden,4,9.0,11,1,0,0,0,1
2008,Camden,4,14.0,2,1,0,0,0,1
2008,Camden,4,15.0,1,0,1,0,0,1
2008,Camden,4,15.0,3,1,0,0,0,1
2008,Camden,4,15.0,8,0,0,0,1,1
2008,Camden,4,15.0,11,1,0,0,1,2
2008,Camden,4,16.0,3,0,0,0,1,1
2008,Camden,4,21.0,2,1,0,0,0,1
2008,Camden,4,21.0,3,0,0,0,1,1
2008,Camden,4,21.0,12,0,1,0,0,1
2008,Camden,4,22.0,12,0,0,0,1,1
2008,Camden,4,25.0,1,1,0,0,0,1
2008,Camden,4,26.0,11,1,0,0,0,1
2008,Camden,4,27.0,7,0,0,0,1,1
2008,Camden,4,34.0,10,1,0,0,0,1
2008,Camden,4,35.0,1,1,0,0,0,1
2008,Camden,4,35.0,4,0,0,0,1,1
2008,Camden,4,35.0,9,1,0,0,0,1
2008,Camden,4,36.0,3,0,0,0,1,1
2008,Camden,4,36.0,4,0,1,0,0,1
2008,Camden,4,36.0,5,1,0,0,0,1
2008,Camden,4,36.0,7,1,0,0,1,2
2008,Camden,4,36.0,8,1,0,0,0,1
2008,Camden,4,37.0,10,1,0,0,0,1
2008,Cape May,5,2.0,5,1,0,0,0,1
2008,Cape May,5,4.0,6,1,0,0,0,1
2008,Cape May,5,4.0,8,0,1,0,0,1
2008,Cape May,5,5.0,1,1,0,0,0,1
2008,Cape May,5,6.0,6,1,0,0,0,1
2008,Cape May,5,6.0,7,1,0,0,0,1
2008,Cape May,5,6.0,11,1,0,0,0,1
2008,Cape May,5,6.0,12,0,1,0,0,1
2008,Cape May,5,9.0,5,0,1,0,0,1
2008,Cape May,5,11.0,7,1,0,0,0,1
2008,Cape May,5,11.0,9,1,0,0,0,1
2008,Cumberland,6,1.0,7,1,0,0,0,1
2008,Cumberland,6,2.0,11,0,0,0,1,1
2008,Cumberland,6,3.0,5,0,1,0,0,1
2008,Cumberland,6,5.0,4,1,0,0,0,1
2008,Cumberland,6,7.0,2,1,0,0,0,1
2008,Cumberland,6,9.0,3,1,0,0,0,1
2008,Cumberland,6,9.0,7,0,1,0,0,1
2008,Cumberland,6,9.0,9,1,0,0,0,1
2008,Cumberland,6,10.0,8,0,1,0,0,1
2008,Cumberland,6,13.0,2,1,0,0,0,1
2008,Cumberland,6,13.0,4,1,0,0,0,1
2008,Cumberland,6,13.0,5,1,0,0,0,1
2008,Cumberland,6,13.0,6,1,0,0,0,1
2008,Cumberland,6,13.0,7,1,0,0,0,1
2008,Cumberland,6,13.0,8,0,1,0,0,1
2008,Cumberland,6,14.0,5,1,0,0,0,1
2008,Cumberland,6,14.0,6,1,0,0,1,2
2008,Cumberland,6,14.0,7,0,1,0,0,1
2008,Cumberland,6,14.0,8,2,0,0,0,2
2008,Cumberland,6,14.0,10,0,0,1,0,1
2008,Cumberland,6,14.0,12,1,0,0,0,1
2008,Essex,7,1.0,9,1,0,0,0,1
2008,Essex,7,2.0,11,1,0,0,0,1
2008,Essex,7,2.0,12,1,1,0,0,2
2008,Essex,7,5.0,5,1,0,0,0,1
2008,Essex,7,5.0,6,1,0,0,0,1
2008,Essex,7,5.0,7,1,1,0,0,2
2008,Essex,7,5.0,9,1,0,0,0,1
2008,Essex,7,5.0,11,1,0,0,0,1
2008,Essex,7,7.0,7,1,0,0,0,1
2008,Essex,7,9.0,1,0,0,0,1,1
2008,Essex,7,9.0,3,0,0,0,1,1
2008,Essex,7,9.0,9,0,0,0,1,1
2008,Essex,7,12.0,11,1,0,0,0,1
2008,Essex,7,13.0,12,0,0,0,1,1
2008,Essex,7,14.0,1,0,0,0,1,1
2008,Essex,7,14.0,2,0,0,0,1,1
2008,Essex,7,14.0,3,2,0,0,1,3
2008,Essex,7,14.0,4,1,3,0,0,4
2008,Essex,7,14.0,6,2,0,0,0,2
2008,Essex,7,14.0,7,2,2,0,2,6
2008,Essex,7,14.0,8,1,1,0,0,2
2008,Essex,7,14.0,9,1,0,0,0,1
2008,Essex,7,14.0,10,0,2,0,2,4
2008,Essex,7,14.0,11,2,1,0,0,3
2008,Essex,7,16.0,1,0,0,0,1,1
2008,Essex,7,16.0,9,1,0,0,0,1
2008,Essex,7,17.0,8,0,0,1,1,2
2008,Essex,7,17.0,11,0,0,0,1,1
2008,Essex,7,18.0,6,1,0,0,0,1
2008,Gloucester,8,2.0,1,0,0,1,0,1
2008,Gloucester,8,2.0,2,0,1,0,0,1
2008,Gloucester,8,2.0,3,1,0,0,0,1
2008,Gloucester,8,2.0,6,0,1,0,0,1
2008,Gloucester,8,2.0,9,0,1,0,0,1
2008,Gloucester,8,4.0,4,1,0,0,0,1
2008,Gloucester,8,4.0,9,1,3,0,0,4
2008,Gloucester,8,4.0,11,1,0,0,0,1
2008,Gloucester,8,5.0,4,1,1,0,0,2
2008,Gloucester,8,5.0,7,1,0,0,0,1
2008,Gloucester,8,5.0,8,1,0,0,0,1
2008,Gloucester,8,5.0,9,1,0,0,0,1
2008,Gloucester,8,5.0,10,1,0,0,0,1
2008,Gloucester,8,5.0,11,1,0,0,0,1
2008,Gloucester,8,9.0,1,0,0,0,1,1
2008,Gloucester,8,9.0,9,0,1,0,0,1
2008,Gloucester,8,10.0,1,0,0,0,1,1
2008,Gloucester,8,10.0,2,0,1,0,0,1
2008,Gloucester,8,10.0,9,1,0,0,0,1
2008,Gloucester,8,10.0,12,0,0,0,1,1
2008,Gloucester,8,11.0,6,0,0,0,1,1
2008,Gloucester,8,11.0,11,1,0,0,0,1
2008,Gloucester,8,11.0,12,2,1,0,0,3
2008,Gloucester,8,16.0,8,0,1,0,0,1
2008,Gloucester,8,17.0,4,0,0,0,1,1
2008,Gloucester,8,18.0,11,0,1,0,0,1
2008,Gloucester,8,22.0,6,0,1,0,0,1
2008,Hudson,9,1.0,1,1,0,0,0,1
2008,Hudson,9,1.0,2,0,0,0,2,2
2008,Hudson,9,1.0,10,0,0,0,1,1
2008,Hudson,9,4.0,5,1,0,0,0,1
2008,Hudson,9,5.0,1,2,0,0,0,2
2008,Hudson,9,6.0,2,1,0,0,0,1
2008,Hudson,9,6.0,3,1,0,0,0,1
2008,Hudson,9,6.0,5,1,0,0,0,1
2008,Hudson,9,6.0,6,0,0,1,0,1
2008,Hudson,9,6.0,8,2,0,0,0,2
2008,Hudson,9,6.0,12,0,1,0,0,1
2008,Hudson,9,7.0,6,1,0,0,0,1
2008,Hudson,9,7.0,9,0,1,0,0,1
2008,Hudson,9,7.0,12,0,0,0,1,1
2008,Hudson,9,8.0,1,1,2,0,0,3
2008,Hudson,9,8.0,3,0,0,1,0,1
2008,Hudson,9,8.0,5,1,0,0,0,1
2008,Hudson,9,10.0,1,0,0,1,0,1
2008,Hudson,9,10.0,6,0,0,1,0,1
2008,Hudson,9,11.0,5,0,0,0,1,1
2008,Hudson,9,11.0,10,1,0,0,0,1
2008,Hudson,9,12.0,6,0,0,0,1,1
2008,Hunterdon,10,2.0,5,0,0,0,1,1
2008,Hunterdon,10,6.0,5,1,0,0,0,1
2008,Hunterdon,10,6.0,8,1,1,0,0,2
2008,Hunterdon,10,7.0,5,1,0,0,0,1
2008,Hunterdon,10,13.0,4,1,1,0,0,2
2008,Hunterdon,10,22.0,9,0,0,0,1,1
2008,Hunterdon,10,22.0,10,0,0,0,1,1
2008,Hunterdon,10,25.0,2,1,0,0,0,1
2008,Hunterdon,10,26.0,6,1,0,0,0,1
2008,Mercer,11,1.0,2,1,1,0,0,2
2008,Mercer,11,1.0,10,1,0,0,0,1
2008,Mercer,11,2.0,4,0,0,0,1,1
2008,Mercer,11,2.0,10,0,0,0,1,1
2008,Mercer,11,3.0,1,1,0,0,0,1
2008,Mercer,11,3.0,2,1,0,0,0,1
2008,Mercer,11,3.0,3,0,1,0,0,1
2008,Mercer,11,3.0,6,1,0,0,0,1
2008,Mercer,11,3.0,9,0,0,0,1,1
2008,Mercer,11,3.0,12,1,0,0,0,1
2008,Mercer,11,5.0,12,1,0,0,0,1
2008,Mercer,11,7.0,6,1,1,0,0,2
2008,Mercer,11,11.0,2,0,1,0,0,1
2008,Mercer,11,11.0,4,1,0,0,0,1
2008,Mercer,11,11.0,8,0,0,1,0,1
2008,Mercer,11,11.0,9,1,0,0,1,2
2008,Mercer,11,11.0,10,0,1,0,0,1
2008,Mercer,11,14.0,1,0,1,0,0,1
2008,Mercer,11,,9,1,0,0,0,1
2008,Middlesex,12,2.0,11,0,0,0,1,1
2008,Middlesex,12,4.0,11,2,0,0,0,2
2008,Middlesex,12,4.0,12,0,0,0,1,1
2008,Middlesex,12,5.0,4,0,0,0,1,1
2008,Middlesex,12,5.0,6,2,0,0,0,2
2008,Middlesex,12,5.0,7,0,2,0,0,2
2008,Middlesex,12,5.0,9,1,1,0,0,2
2008,Middlesex,12,11.0,8,1,0,0,0,1
2008,Middlesex,12,12.0,10,1,0,0,0,1
2008,Middlesex,12,12.0,11,0,1,0,0,1
2008,Middlesex,12,13.0,9,0,0,0,1,1
2008,Middlesex,12,14.0,8,0,1,0,0,1
2008,Middlesex,12,15.0,1,2,1,0,0,3
2008,Middlesex,12,15.0,5,1,0,0,0,1
2008,Middlesex,12,15.0,9,0,0,1,0,1
2008,Middlesex,12,16.0,2,0,1,0,0,1
2008,Middlesex,12,16.0,7,0,0,0,1,1
2008,Middlesex,12,16.0,12,2,0,0,0,2
2008,Middlesex,12,17.0,9,0,0,0,1,1
2008,Middlesex,12,19.0,5,1,0,0,0,1
2008,Middlesex,12,19.0,6,0,1,0,0,1
2008,Middlesex,12,20.0,7,1,0,0,0,1
2008,Middlesex,12,21.0,1,1,0,0,0,1
2008,Middlesex,12,21.0,5,1,0,0,0,1
2008,Middlesex,12,21.0,8,2,0,0,0,2
2008,Middlesex,12,22.0,5,1,0,0,0,1
2008,Middlesex,12,22.0,9,1,0,0,0,1
2008,Middlesex,12,22.0,10,2,0,0,0,2
2008,Middlesex,12,22.0,11,1,0,0,0,1
2008,Middlesex,12,25.0,7,1,1,0,1,3
2008,Middlesex,12,25.0,8,1,0,0,0,1
2008,Middlesex,12,25.0,10,2,0,0,1,3
2008,Middlesex,12,25.0,12,1,0,0,0,1
2008,Monmouth,13,1.0,3,0,1,0,0,1
2008,Monmouth,13,6.0,4,0,0,1,0,1
2008,Monmouth,13,7.0,7,0,0,0,1,1
2008,Monmouth,13,10.0,3,1,0,0,0,1
2008,Monmouth,13,10.0,11,0,1,0,0,1
2008,Monmouth,13,12.0,3,1,0,0,0,1
2008,Monmouth,13,12.0,8,1,0,0,0,1
2008,Monmouth,13,12.0,11,1,0,0,0,1
2008,Monmouth,13,17.0,2,0,0,0,2,2
2008,Monmouth,13,17.0,4,1,0,0,0,1
2008,Monmouth,13,17.0,6,1,1,0,0,2
2008,Monmouth,13,17.0,7,1,0,0,0,1
2008,Monmouth,13,18.0,4,0,0,0,1,1
2008,Monmouth,13,21.0,4,0,1,0,0,1
2008,Monmouth,13,21.0,6,1,0,0,0,1
2008,Monmouth,13,21.0,10,2,0,0,0,2
2008,Monmouth,13,21.0,11,1,0,0,0,1
2008,Monmouth,13,21.0,12,0,0,0,1,1
2008,Monmouth,13,25.0,5,0,0,1,0,1
2008,Monmouth,13,28.0,7,1,0,0,0,1
2008,Monmouth,13,28.0,12,0,1,0,0,1
2008,Monmouth,13,30.0,8,1,0,0,0,1
2008,Monmouth,13,30.0,10,1,0,0,0,1
2008,Monmouth,13,30.0,12,1,0,0,0,1
2008,Monmouth,13,32.0,1,2,0,0,0,2
2008,Monmouth,13,32.0,9,0,1,0,0,1
2008,Monmouth,13,32.0,12,0,0,0,1,1
2008,Monmouth,13,33.0,1,1,0,0,0,1
2008,Monmouth,13,36.0,6,1,0,0,0,1
2008,Monmouth,13,36.0,11,0,0,0,1,1
2008,Monmouth,13,38.0,5,1,0,0,0,1
2008,Monmouth,13,38.0,8,1,0,0,0,1
2008,Monmouth,13,49.0,3,0,1,0,0,1
2008,Monmouth,13,49.0,7,0,1,0,0,1
2008,Monmouth,13,49.0,9,1,0,0,0,1
2008,Monmouth,13,52.0,1,1,0,0,0,1
2008,Monmouth,13,52.0,5,1,1,0,0,2
2008,Monmouth,13,52.0,6,1,0,0,0,1
2008,Monmouth,13,52.0,10,1,0,0,0,1
2008,Monmouth,13,52.0,11,1,0,0,0,1
2008,Monmouth,13,52.0,12,1,0,0,0,1
2008,Monmouth,13,53.0,8,1,0,0,0,1
2008,Morris,14,7.0,4,1,0,0,0,1
2008,Morris,14,9.0,4,0,0,0,1,1
2008,Morris,14,11.0,8,1,0,0,0,1
2008,Morris,14,13.0,1,1,0,0,0,1
2008,Morris,14,13.0,5,1,0,0,0,1
2008,Morris,14,13.0,7,1,0,0,0,1
2008,Morris,14,14.0,2,0,1,0,0,1
2008,Morris,14,21.0,4,1,0,0,0,1
2008,Morris,14,21.0,10,0,1,0,0,1
2008,Morris,14,22.0,4,1,0,0,0,1
2008,Morris,14,24.0,3,1,0,0,0,1
2008,Morris,14,24.0,12,0,0,0,1,1
2008,Morris,14,26.0,7,1,0,0,0,1
2008,Morris,14,27.0,1,0,0,1,0,1
2008,Morris,14,29.0,6,0,0,2,0,2
2008,Morris,14,29.0,10,1,0,0,0,1
2008,Morris,14,29.0,12,0,0,0,1,1
2008,Morris,14,33.0,1,0,0,0,1,1
2008,Morris,14,34.0,2,1,0,0,0,1
2008,Morris,14,35.0,10,0,0,0,1,1
2008,Morris,14,35.0,11,1,0,0,0,1
2008,Morris,14,36.0,2,0,0,0,1,1
2008,Morris,14,36.0,8,1,0,0,0,1
2008,Morris,14,38.0,5,1,0,0,0,1
2008,Morris,14,38.0,12,1,0,0,0,1
2008,Ocean,15,1.0,6,1,0,0,0,1
2008,Ocean,15,2.0,10,0,0,0,1,1
2008,Ocean,15,5.0,4,1,0,0,0,1
2008,Ocean,15,5.0,7,1,0,0,0,1
2008,Ocean,15,6.0,8,1,0,0,0,1
2008,Ocean,15,6.0,11,0,1,0,0,1
2008,Ocean,15,7.0,1,0,1,0,0,1
2008,Ocean,15,7.0,2,1,0,0,0,1
2008,Ocean,15,7.0,7,0,0,0,1,1
2008,Ocean,15,7.0,8,0,1,0,0,1
2008,Ocean,15,7.0,10,0,1,0,1,2
2008,Ocean,15,7.0,12,1,0,0,0,1
2008,Ocean,15,8.0,1,1,0,0,1,2
2008,Ocean,15,8.0,2,0,0,0,2,2
2008,Ocean,15,8.0,4,0,0,0,1,1
2008,Ocean,15,8.0,11,0,1,0,0,1
2008,Ocean,15,12.0,7,1,0,0,0,1
2008,Ocean,15,12.0,10,0,2,0,0,2
2008,Ocean,15,12.0,11,1,0,0,0,1
2008,Ocean,15,13.0,2,1,0,0,0,1
2008,Ocean,15,13.0,5,1,0,0,0,1
2008,Ocean,15,13.0,12,0,1,0,2,3
2008,Ocean,15,15.0,7,1,0,0,0,1
2008,Ocean,15,15.0,11,0,0,0,1,1
2008,Ocean,15,19.0,2,1,0,0,0,1
2008,Ocean,15,19.0,3,2,0,0,0,2
2008,Ocean,15,19.0,4,1,0,0,0,1
2008,Ocean,15,23.0,10,1,0,0,0,1
2008,Ocean,15,31.0,4,1,0,0,0,1
2008,Ocean,15,31.0,7,1,0,0,0,1
2008,Ocean,15,31.0,12,1,0,0,0,1
2008,Passaic,16,1.0,4,0,1,0,0,1
2008,Passaic,16,2.0,1,1,0,0,1,2
2008,Passaic,16,2.0,4,0,0,0,1,1
2008,Passaic,16,2.0,8,1,0,0,0,1
2008,Passaic,16,2.0,10,1,0,0,0,1
2008,Passaic,16,8.0,1,1,0,0,0,1
2008,Passaic,16,8.0,3,0,0,0,1,1
2008,Passaic,16,8.0,6,0,0,0,1,1
2008,Passaic,16,8.0,8,0,0,0,1,1
2008,Passaic,16,8.0,9,1,0,0,0,1
2008,Passaic,16,8.0,11,0,0,0,2,2
2008,Passaic,16,11.0,7,1,0,0,0,1
2008,Passaic,16,12.0,10,0,1,0,0,1
2008,Passaic,16,14.0,1,0,1,0,1,2
2008,Passaic,16,14.0,2,0,0,0,1,1
2008,Passaic,16,14.0,9,1,0,0,0,1
2008,Passaic,16,14.0,10,1,0,0,0,1
2008,Passaic,16,14.0,11,0,1,0,0,1
2008,Passaic,16,14.0,12,0,0,0,1,1
2008,Passaic,16,15.0,4,1,0,0,0,1
2008,Passaic,16,15.0,9,0,1,0,0,1
2008,Passaic,16,15.0,10,0,0,0,1,1
2008,Salem,17,1.0,10,1,0,0,0,1
2008,Salem,17,2.0,4,1,0,0,0,1
2008,Salem,17,2.0,6,1,0,0,0,1
2008,Salem,17,2.0,12,2,0,0,0,2
2008,Salem,17,4.0,4,1,0,0,0,1
2008,Salem,17,6.0,10,1,2,0,0,3
2008,Salem,17,7.0,1,1,0,0,0,1
2008,Salem,17,9.0,1,1,0,0,0,1
2008,Salem,17,9.0,11,0,1,0,0,1
2008,Salem,17,11.0,3,1,0,0,0,1
2008,Salem,17,11.0,5,1,0,0,0,1
2008,Salem,17,14.0,3,1,0,0,0,1
2008,Salem,17,15.0,11,1,0,0,0,1
2008,Somerset,18,1.0,7,0,0,0,1,1
2008,Somerset,18,6.0,1,1,0,0,0,1
2008,Somerset,18,8.0,4,1,0,0,0,1
2008,Somerset,18,8.0,6,1,0,0,0,1
2008,Somerset,18,9.0,5,0,0,0,1,1
2008,Somerset,18,10.0,4,1,0,0,0,1
2008,Somerset,18,10.0,6,0,1,0,0,1
2008,Somerset,18,10.0,10,1,0,0,0,1
2008,Somerset,18,14.0,1,1,0,0,0,1
2008,Somerset,18,14.0,2,0,1,0,0,1
2008,Somerset,18,14.0,5,0,0,0,1,1
2008,Somerset,18,14.0,12,0,0,0,2,2
2008,Somerset,18,20.0,4,1,0,0,0,1
2008,Somerset,18,20.0,11,1,0,0,0,1
2008,Sussex,19,5.0,4,1,0,0,0,1
2008,Sussex,19,6.0,3,1,0,0,0,1
2008,Sussex,19,11.0,3,0,1,0,0,1
2008,Sussex,19,11.0,5,1,0,0,0,1
2008,Sussex,19,11.0,7,1,0,0,0,1
2008,Sussex,19,14.0,6,1,0,0,0,1
2008,Sussex,19,14.0,7,1,0,0,0,1
2008,Sussex,19,14.0,8,1,0,0,0,1
2008,Sussex,19,14.0,9,1,0,0,0,1
2008,Sussex,19,20.0,6,1,0,0,0,1
2008,Sussex,19,22.0,1,1,0,0,0,1
2008,Sussex,19,22.0,2,1,0,0,0,1
2008,Sussex,19,22.0,8,0,1,0,0,1
2008,Sussex,19,24.0,7,1,0,0,0,1
2008,Union,20,1.0,6,1,0,0,0,1
2008,Union,20,2.0,5,0,0,0,1,1
2008,Union,20,2.0,11,1,0,0,0,1
2008,Union,20,3.0,1,1,0,0,0,1
2008,Union,20,3.0,3,1,0,0,0,1
2008,Union,20,3.0,7,0,0,0,1,1
2008,Union,20,4.0,1,1,0,0,1,2
2008,Union,20,4.0,2,1,0,0,0,1
2008,Union,20,4.0,4,0,0,0,1,1
2008,Union,20,4.0,5,0,0,0,1,1
2008,Union,20,4.0,9,1,0,0,0,1
2008,Union,20,4.0,10,0,0,0,2,2
2008,Union,20,4.0,11,1,0,0,2,3
2008,Union,20,7.0,1,0,0,0,1,1
2008,Union,20,7.0,7,1,0,0,0,1
2008,Union,20,9.0,11,1,0,0,0,1
2008,Union,20,9.0,12,1,0,0,0,1
2008,Union,20,11.0,4,1,0,0,0,1
2008,Union,20,12.0,5,0,1,0,0,1
