year,county,cc,mc,month,municipality,date,persons_killed,driver,passenger,cyclist,pedestrian
2005,Cumberland,6,5.0,1,FAIRFIELD TWP,01/17/2005,.0 2 PASSENGERS,0,2,0,0
2005,Salem,17,10.0,1,PILESGROVE TWP,01/17/2005,.6 1 DRIVER,1,0,0,0
2005,Cumberland,6,1.0,1,BRIDGETON CITY,01/20/2005,.0 1 DRIVER,1,0,0,0
2005,Essex,7,7.0,1,FAIRFIELD TWP,01/20/2005,.4 1 DRIVER,1,0,0,0
2005,Salem,17,1.0,1,ALLOWAY TWP,01/20/2005,.0 1 PASSENGER,0,1,0,0
2005,Burlington,3,38.0,1,WILLINGBORO TWP,01/21/2005,.0 1 PEDESTRIAN,0,0,0,1
2005,Morris,14,27.0,1,MOUNT OLIVE TWP,01/21/2005,.0 1 PASSENGER,0,1,0,0
2005,Salem,17,,1,FRANKLIN TWP,01/22/2005,.0 1 DRIVER,1,0,0,0
2005,Middlesex,12,4.0,1,EAST BRUNSWICK TWP,01/23/2005,.3 1 DRIVER,1,0,0,0
2005,Middlesex,12,1.0,1,CARTERET BORO,01/24/2005,.0 1 DRIVER,1,0,0,0
2005,Monmouth,13,32.0,1,MIDDLETOWN TWP,01/26/2005,.0 1 DRIVER,1,0,0,0
2005,Gloucester,8,20.0,1,WEST DEPTFORD TWP,01/27/2005,.4 1 DRIVER,1,0,0,0
2005,Atlantic,1,12.0,1,HAMILTON TWP,01/28/2005,.8 1 DRIVER,1,0,0,0
2005,Cumberland,6,12.0,1,STOW CREEK TWP,01/28/2005,.5 1 DRIVER,1,0,0,0
2005,Morris,14,3.0,1,BUTLER BORO,01/28/2005,.0 1 PEDESTRIAN,0,0,0,1
2005,Morris,14,14.0,1,JEFFERSON TWP,01/28/2005,.0 1 DRIVER,1,0,0,0
2005,Morris,14,35.0,1,ROCKAWAY TWP,01/29/2005,.0 1 DRIVER,1,0,0,0
2005,Union,20,19.0,1,UNION TWP,01/29/2005,.1 1 DRIVER,1,0,0,0
2005,Atlantic,1,8.0,1,EGG HARBOR TWP,01/30/2005,.0 1 DRIVER,1,0,0,0
2005,Middlesex,12,25.0,2,WOODBRIDGE TWP,02/01/2005,.0 1 DRIVER,1,0,0,0
2005,Camden,4,15.0,2,GLOUCESTER TWP,02/02/2005,.3 1 DRIVER,1,0,0,0
2005,Mercer,11,7.0,2,LAWRENCE TWP,02/03/2005,.8 1 PEDESTRIAN,0,0,0,1
2005,Ocean,15,21.0,2,OCEAN TWP,02/03/2005,.4 1 DRIVER,1,0,0,0
2005,Hudson,9,4.0,2,HARRISON TOWN,02/04/2005,.0 1 PEDESTRIAN,0,0,0,1
2005,Essex,7,14.0,2,NEWARK CITY,02/05/2005,.0 1 DRIVER,1,0,0,0
2005,Bergen,2,12.0,2,EAST RUTHERFORD BORO,02/07/2005,.4 1 DRIVER,1,0,0,0
2005,Cumberland,6,14.0,2,VINELAND CITY,02/07/2005,.0 1 DRIVER,1,0,0,0
2005,Sussex,19,24.0,2,WANTAGE TWP,02/07/2005,.0 1 PASSENGER,0,1,0,0
2005,Middlesex,12,3.0,2,DUNELLEN BORO,02/11/2005,.6 1 PEDESTRIAN,0,0,0,1
2005,Cumberland,6,9.0,2,MAURICE RIVER TWP,02/12/2005,.0 1 DRIVER,1,0,0,0
2005,Essex,7,14.0,2,NEWARK CITY,02/12/2005,.0 1 DRIVER,1,0,0,0
2005,Ocean,15,13.0,2,LACEY TWP,02/12/2005,.6 1 DRIVER,1,0,0,0
2005,Bergen,2,49.0,2,RIDGEFIELD BORO,02/13/2005,.0 2 PASSENGERS,0,2,0,0
2005,Bergen,2,41.0,2,NORWOOD BORO,02/14/2005,.0 1 DRIVER,1,0,0,0
2005,Cape May,5,4.0,2,DENNIS TWP,02/14/2005,.0 1 DRIVER,1,0,0,0
2005,Mercer,11,13.0,2,WEST WINDSOR TWP,02/15/2005,.0 1 PEDESTRIAN,0,0,0,1
2005,Camden,4,36.0,2,WINSLOW TWP,02/16/2005,.0 1 PEDESTRIAN,0,0,0,1
2005,Camden,4,36.0,2,WINSLOW TWP,02/16/2005,.0 1 DRIVER,1,0,0,0
2005,Atlantic,1,8.0,2,EGG HARBOR TWP,02/17/2005,.9 1 DRIVER,1,0,0,0
2005,Monmouth,13,12.0,2,EATONTOWN BORO,02/17/2005,.5 1 DRIVER,1,0,0,0
2005,Union,20,9.0,2,LINDEN CITY,02/18/2005,.0 1 PASSENGER,0,1,0,0
2005,Mercer,11,13.0,2,WEST WINDSOR TWP,02/19/2005,.0 1 PASSENGER,0,1,0,0
2005,Monmouth,13,21.0,2,HOWELL TWP,02/20/2005,.0 1 PASSENGER,0,1,0,0
2005,Sussex,19,5.0,2,FRANKFORD TWP,02/20/2005,.0 1 DRIVER,1,0,0,0
2005,Salem,17,,2,BRIDGEWATER TWP,02/21/2005,.3 1 DRIVER,1,0,0,0
2005,Ocean,15,12.0,2,JACKSON TWP,02/23/2005,.0 1 DRIVER,1,0,0,0
2005,Camden,4,15.0,2,GLOUCESTER TWP,02/24/2005,.2 1 DRIVER,1,0,0,0
2005,Passaic,16,7.0,2,PASSAIC CITY,02/26/2005,.0 1 PEDESTRIAN,0,0,0,1
2005,Burlington,3,8.0,2,CINNAMINSON TWP,02/27/2005,.1 1 PEDESTRIAN,0,0,0,1
2005,Morris,14,24.0,2,MORRISTOWN TOWN,02/27/2005,".7 1 DRIVER, 1 PASSENGER",1,1,0,0
2005,Atlantic,1,11.0,3,GALLOWAY TWP,03/01/2005,.1 1 PEDESTRIAN,0,0,0,1
2005,Monmouth,13,17.0,3,FREEHOLD TWP,03/01/2005,.0 1 DRIVER,1,0,0,0
2005,Atlantic,1,2.0,3,ATLANTIC CITY,03/03/2005,.0 1 PEDESTRIAN,0,0,0,1
2005,Bergen,2,31.0,3,LODI BORO,03/04/2005,.3 1 DRIVER,1,0,0,0
2005,Ocean,15,31.0,3,STAFFORD TWP,03/04/2005,.2 1 PEDESTRIAN,0,0,0,1
2005,Burlington,3,4.0,3,BORDENTOWN TWP,03/06/2005,.0 1 PEDESTRIAN,0,0,0,1
2005,Essex,7,14.0,3,NEWARK CITY,03/06/2005,.0 1 DRIVER,1,0,0,0
2005,Monmouth,13,49.0,3,TINTON FALLS BORO,03/07/2005,.0 1 PEDESTRIAN,0,0,0,1
2005,Bergen,2,61.0,3,TENAFLY BORO,03/08/2005,.0 1 PEDESTRIAN,0,0,0,1
2005,Ocean,15,19.0,3,MANCHESTER TWP,03/08/2005,.0 1 DRIVER,1,0,0,0
2005,Union,20,18.0,3,SUMMIT CITY,03/08/2005,.0 1 PEDESTRIAN,0,0,0,1
2005,Gloucester,8,20.0,3,WEST DEPTFORD TWP,03/09/2005,.2 1 DRIVER,1,0,0,0
2005,Monmouth,13,17.0,3,FREEHOLD TWP,03/09/2005,.0 1 PASSENGER,0,1,0,0
2005,Salem,17,14.0,3,UPPER PITTSGROVE TWP,03/09/2005,.0 1 DRIVER,1,0,0,0
2005,Bergen,2,7.0,3,CLOSTER BORO,03/10/2005,.0 1 DRIVER,1,0,0,0
2005,Cape May,5,4.0,3,DENNIS TWP,03/10/2005,.3 1 DRIVER,1,0,0,0
2005,Essex,7,7.0,3,FAIRFIELD TWP,03/10/2005,.9 1 DRIVER,1,0,0,0
2005,Essex,7,12.0,3,MILLBURN TWP,03/10/2005,".9 1 DRIVER, 1 PASSENGER",1,1,0,0
2005,Warren,21,5.0,3,FRANKLIN TWP,03/10/2005,.2 1 DRIVER,1,0,0,0
2005,Cumberland,6,14.0,3,VINELAND CITY,03/11/2005,.0 1 DRIVER,1,0,0,0
2005,Middlesex,12,19.0,3,SAYREVILLE BORO,03/12/2005,.0 1 PEDESTRIAN,0,0,0,1
2005,Bergen,2,46.0,3,PARAMUS BORO,03/13/2005,".0 1 DRIVER, 1 PASSENGER",1,1,0,0
2005,Mercer,11,11.0,3,TRENTON CITY,03/13/2005,.0 1 DRIVER,1,0,0,0
2005,Atlantic,1,2.0,3,ATLANTIC CITY,03/14/2005,.0 1 PEDESTRIAN,0,0,0,1
2005,Monmouth,13,25.0,3,LITTLE SILVER BORO,03/14/2005,.0 1 DRIVER,1,0,0,0
2005,Middlesex,12,21.0,3,SOUTH BRUNSWICK TWP,03/15/2005,".9 1 DRIVER, 1 PASSENGER",1,1,0,0
2005,Bergen,2,22.0,3,GLEN ROCK BORO,03/16/2005,.0 1 DRIVER,1,0,0,0
2005,Camden,4,31.0,3,SOMERDALE BORO,03/16/2005,.8 1 DRIVER,1,0,0,0
2005,Essex,7,14.0,3,NEWARK CITY,03/16/2005,.2 1 DRIVER,1,0,0,0
2005,Camden,4,35.0,3,WATERFORD TWP,03/18/2005,".0 1 DRIVER, 1 PASSENGER",1,1,0,0
2005,Middlesex,12,14.0,3,NORTH BRUNSWICK TWP,03/18/2005,.3 1 DRIVER,1,0,0,0
2005,Atlantic,1,11.0,3,GALLOWAY TWP,03/20/2005,.9 1 PEDESTRIAN,0,0,0,1
2005,Bergen,2,11.0,3,ELMWOOD PARK BORO,03/20/2005,.0 1 PASSENGER,0,1,0,0
2005,Essex,7,14.0,3,NEWARK CITY,03/20/2005,".0 1 DRIVER, 1 PEDESTRIAN",1,0,0,1
2005,Monmouth,13,17.0,3,FREEHOLD TWP,03/20/2005,.0 1 DRIVER,1,0,0,0
2005,Middlesex,12,4.0,3,EAST BRUNSWICK TWP,03/21/2005,.0 1 DRIVER,1,0,0,0
2005,Monmouth,13,28.0,3,MANALAPAN TWP,03/21/2005,.0 1 PASSENGER,0,1,0,0
2005,Burlington,3,37.0,3,WESTAMPTON TWP,03/22/2005,.4 1 DRIVER,1,0,0,0
2005,Salem,17,2.0,3,CARNEYS POINT TWP,03/23/2005,.3 1 DRIVER,1,0,0,0
2005,Warren,21,23.0,3,WHITE TWP,03/23/2005,.3 1 DRIVER,1,0,0,0
2005,Bergen,2,60.0,3,TEANECK TWP,03/24/2005,.0 1 PEDESTRIAN,0,0,0,1
2005,Warren,21,1.0,3,ALLAMUCHY TWP,03/24/2005,.1 1 DRIVER,1,0,0,0
2005,Warren,21,21.0,3,WASHINGTON BORO,03/24/2005,.0 1 PASSENGER,0,1,0,0
2005,Middlesex,12,5.0,3,EDISON TWP,03/25/2005,.0 1 PEDESTRIAN,0,0,0,1
2005,Hudson,9,6.0,3,JERSEY CITY,03/26/2005,.0 1 DRIVER,1,0,0,0
2005,Hudson,9,7.0,3,KEARNY TOWN,03/26/2005,.5 1 DRIVER,1,0,0,0
2005,Middlesex,12,17.0,3,PISCATAWAY TWP,03/26/2005,.3 1 DRIVER,1,0,0,0
2005,Middlesex,12,25.0,3,WOODBRIDGE TWP,03/26/2005,.6 1 DRIVER,1,0,0,0
2005,Sussex,19,18.0,3,SPARTA TWP,03/27/2005,".0 1 DRIVER,1 PASSENGER",1,1,0,0
2005,Salem,17,,3,GREEN BROOK TWP,03/28/2005,.1 1 DRIVER,1,0,0,0
2005,Burlington,3,6.0,3,BURLINGTON CITY,03/31/2005,.1 1 PEDESTRIAN,0,0,0,1
2005,Salem,17,14.0,3,UPPER PITTSGROVE TWP,03/31/2005,.5 1 DRIVER,1,0,0,0
2005,Essex,7,14.0,4,NEWARK CITY,04/02/2005,.0 1 PEDESTRIAN,0,0,0,1
2005,Middlesex,12,13.0,4,NEW BRUNSWICK CITY,04/02/2005,.6 1 DRIVER,1,0,0,0
2005,Union,20,2.0,4,CLARK TWP,04/02/2005,.0 1 PASSENGER,0,1,0,0
2005,Burlington,3,30.0,4,RIVERSIDE TWP,04/03/2005,.0 1 PEDESTRIAN,0,0,0,1
2005,Passaic,16,14.0,4,WAYNE TWP,04/03/2005,.0 1 DRIVER,1,0,0,0
2005,Ocean,15,22.0,4,OCEAN GATE BORO,04/04/2005,.0 1 DRIVER,1,0,0,0
2005,Ocean,15,6.0,4,BERKELEY TWP,04/05/2005,.0 1 DRIVER,1,0,0,0
2005,Sussex,19,18.0,4,SPARTA TWP,04/05/2005,.0 1 DRIVER,1,0,0,0
2005,Union,20,1.0,4,BERKELEY HEIGHTS TWP,04/05/2005,.4 1 DRIVER,1,0,0,0
2005,Atlantic,1,11.0,4,GALLOWAY TWP,04/06/2005,.1 1 DRIVER,1,0,0,0
2005,Mercer,11,2.0,4,EWING TWP,04/06/2005,.2 1 PEDESTRIAN,0,0,0,1
2005,Salem,17,2.0,4,CARNEYS POINT TWP,04/06/2005,.3 1 DRIVER,1,0,0,0
2005,Bergen,2,17.0,4,FAIRLAWN BORO,04/07/2005,.0 1 PEDESTRIAN,0,0,0,1
2005,Essex,7,8.0,4,GLEN RIDGE BORO,04/08/2005,.0 1 PEDESTRIAN,0,0,0,1
2005,Bergen,2,67.0,4,WESTWOOD BORO,04/09/2005,.0 1 BICYCLIST,0,0,1,0
2005,Hunterdon,10,6.0,4,CLINTON TWP,04/09/2005,.7 1 PASSENGER,0,1,0,0
2005,Salem,17,,4,RARITAN BORO,04/09/2005,.7 1 DRIVER,1,0,0,0
2005,Union,20,1.0,4,BERKELEY HEIGHTS TWP,04/09/2005,.5 1 DRIVER,1,0,0,0
2005,Atlantic,1,17.0,4,MULLICA TWP,04/10/2005,.0 1 DRIVER,1,0,0,0
2005,Essex,7,14.0,4,NEWARK CITY,04/10/2005,.0 1 DRIVER,1,0,0,0
2005,Hudson,9,1.0,4,BAYONNE CITY,04/10/2005,.9 1 DRIVER,1,0,0,0
2005,Ocean,15,,4,LITTLE EGG HRBR TWP,04/10/2005,.0 1 DRIVER,1,0,0,0
2005,Burlington,3,1.0,4,BASS RIVER TWP,04/11/2005,.9 1 PASSENGER,0,1,0,0
2005,Middlesex,12,16.0,4,PERTH AMBOY CITY,04/11/2005,.9 1 PEDESTRIAN,0,0,0,1
2005,Middlesex,12,21.0,4,SOUTH BRUNSWICK TWP,04/11/2005,.5 1 DRIVER,1,0,0,0
2005,Bergen,2,60.0,4,TEANECK TWP,04/12/2005,.0 1 PEDESTRIAN,0,0,0,1
2005,Salem,17,,4,BOUND BROOK BORO,04/12/2005,.0 1 DRIVER,1,0,0,0
2005,Atlantic,1,12.0,4,HAMILTON TWP,04/14/2005,.5 1 PASSENGER,0,1,0,0
2005,Monmouth,13,30.0,4,MARLBORO TWP,04/14/2005,.0 1 PEDESTRIAN,0,0,0,1
2005,Salem,17,14.0,4,UPPER PITTSGROVE TWP,04/14/2005,".0 1 DRIVER, 1 PASSENGER",1,1,0,0
2005,Atlantic,1,12.0,4,HAMILTON TWP,04/15/2005,.6 1 PASSENGER,0,1,0,0
2005,Essex,7,4.0,4,CEDAR GROVE TWP,04/17/2005,.0 1 DRIVER,1,0,0,0
2005,Essex,7,16.0,4,NUTLEY TOWN,04/17/2005,.7 1 DRIVER,1,0,0,0
2005,Passaic,16,2.0,4,CLIFTON CITY,04/17/2005,.9 1 DRIVER,1,0,0,0
2005,Essex,7,14.0,4,NEWARK CITY,04/18/2005,.0 1 DRIVER,1,0,0,0
2005,Gloucester,8,7.0,4,GREENWICH TWP,04/18/2005,.5 1 PEDESTRIAN,0,0,0,1
2005,Atlantic,1,9.0,4,ESTELL MANOR CITY,04/19/2005,.0 1 DRIVER,1,0,0,0
2005,Ocean,15,21.0,4,OCEAN TWP,04/19/2005,.8 1 DRIVER,1,0,0,0
2005,Sussex,19,14.0,4,MONTAGUE TWP,04/19/2005,.0 1 DRIVER,1,0,0,0
2005,Bergen,2,57.0,4,SADDLE BROOK TWP,04/20/2005,.0 1 DRIVER,1,0,0,0
2005,Essex,7,5.0,4,EAST ORANGE CITY,04/20/2005,.0 1 DRIVER,1,0,0,0
2005,Monmouth,13,12.0,4,EATONTOWN BORO,04/21/2005,.6 1 PASSENGER,0,1,0,0
2005,Union,20,17.0,4,SPRINGFIELD TWP,04/21/2005,.0 1 DRIVER,1,0,0,0
2005,Bergen,2,27.0,4,HILLSDALE BORO,04/22/2005,.0 1 PEDESTRIAN,0,0,0,1
2005,Burlington,3,18.0,4,MANSFIELD TWP,04/22/2005,".9 2 DRIVERS, 1 PASSENGER",2,1,0,0
2005,Monmouth,13,37.0,4,OCEAN TWP,04/22/2005,.0 1 DRIVER,1,0,0,0
2005,Camden,4,8.0,4,CAMDEN CITY,04/23/2005,.0 1 DRIVER,1,0,0,0
2005,Hudson,9,5.0,4,HOBOKEN CITY,04/23/2005,.0 1 PEDESTRIAN,0,0,0,1
2005,Hunterdon,10,2.0,4,BETHLEHEM TWP,04/23/2005,.5 1 DRIVER,1,0,0,0
2005,Union,20,12.0,4,PLAINFIELD CITY,04/23/2005,".0 1 DRIVER, 1 PASSENGER",1,1,0,0
2005,Middlesex,12,2.0,4,CRANBURY TWP,04/24/2005,.2 1 DRIVER,1,0,0,0
2005,Camden,4,8.0,4,CAMDEN CITY,04/26/2005,.0 1 PEDESTRIAN,0,0,0,1
2005,Middlesex,12,15.0,4,OLD BRIDGE TWP,04/27/2005,.0 1 PEDESTRIAN,0,0,0,1
2005,Monmouth,13,21.0,4,HOWELL TWP,04/27/2005,.5 1 DRIVER,1,0,0,0
2005,Union,20,12.0,4,PLAINFIELD CITY,04/27/2005,.0 1 DRIVER,1,0,0,0
2005,Monmouth,13,36.0,4,NEPTUNE TWP,04/30/2005,.2 1 DRIVER,1,0,0,0
2005,Bergen,2,15.0,5,ENGLEWOOD CITY,05/02/2005,.0 1 PEDESTRIAN,0,0,0,1
2005,Monmouth,13,17.0,5,FREEHOLD TWP,05/03/2005,.0 1 PEDESTRIAN,0,0,0,1
2005,Burlington,3,18.0,5,MANSFIELD TWP,05/04/2005,.5 1 DRIVER,1,0,0,0
2005,Gloucester,8,24.0,5,WOOLWICH TWP,05/04/2005,.0 1 DRIVER,1,0,0,0
2005,Hudson,9,6.0,5,JERSEY CITY,05/04/2005,.0 1 PEDESTRIAN,0,0,0,1
2005,Monmouth,13,1.0,5,ABERDEEN TWP,05/05/2005,.8 1 PEDESTRIAN,0,0,0,1
2005,Warren,21,1.0,5,ALLAMUCHY TWP,05/06/2005,.0 1 DRIVER,1,0,0,0
2005,Essex,7,2.0,5,BLOOMFIELD TOWN,05/07/2005,.7 1 PASSENGER,0,1,0,0
2005,Hudson,9,9.0,5,SECAUCUS TOWN,05/07/2005,.3 1 PASSENGER,0,1,0,0
2005,Cumberland,6,10.0,5,MILLVILLE CITY,05/08/2005,.7 1 PASSENGER,0,1,0,0
2005,Essex,7,14.0,5,NEWARK CITY,05/08/2005,.0 1 PEDESTRIAN,0,0,0,1
2005,Union,20,16.0,5,SCOTCH PLAINS TWP,05/08/2005,.0 1 DRIVER,1,0,0,0
2005,Monmouth,13,17.0,5,FREEHOLD TWP,05/10/2005,.0 1 DRIVER,1,0,0,0
2005,Salem,17,6.0,5,MANNINGTON TWP,05/11/2005,.0 1 DRIVER,1,0,0,0
2005,Atlantic,1,8.0,5,EGG HARBOR TWP,05/13/2005,.2 1 DRIVER,1,0,0,0
2005,Camden,4,27.0,5,PENNSAUKEN TWP,05/13/2005,.0 1 DRIVER,1,0,0,0
2005,Monmouth,13,21.0,5,HOWELL TWP,05/13/2005,.0 1 PEDESTRIAN,0,0,0,1
2005,Morris,14,11.0,5,FLORHAM PARK BORO,05/13/2005,.0 1 DRIVER,1,0,0,0
2005,Ocean,15,32.0,5,SURF CITY BORO,05/13/2005,.0 1 DRIVER,1,0,0,0
2005,Cumberland,6,13.0,5,UPPER DEERFIELD TWP,05/14/2005,.8 1 DRIVER,1,0,0,0
2005,Essex,7,5.0,5,EAST ORANGE CITY,05/15/2005,.0 1 PEDESTRIAN,0,0,0,1
2005,Gloucester,8,5.0,5,FRANKLIN TWP,05/15/2005,.3 1 DRIVER,1,0,0,0
2005,Morris,14,14.0,5,JEFFERSON TWP,05/15/2005,.0 1 PASSENGER,0,1,0,0
2005,Atlantic,1,1.0,5,ABSECON CITY,05/16/2005,.2 1 DRIVER,1,0,0,0
2005,Gloucester,8,3.0,5,EAST GREENWICH TWP,05/16/2005,.0 1 DRIVER,1,0,0,0
2005,Hudson,9,6.0,5,JERSEY CITY,05/16/2005,.0 1 DRIVER,1,0,0,0
2005,Mercer,11,1.0,5,EAST WINDSOR TWP,05/16/2005,.0 1 PEDESTRIAN,0,0,0,1
2005,Union,20,13.0,5,RAHWAY CITY,05/16/2005,.1 1 PEDESTRIAN,0,0,0,1
2005,Essex,7,14.0,5,NEWARK CITY,05/18/2005,.0 1 DRIVER,1,0,0,0
2005,Monmouth,13,32.0,5,MIDDLETOWN TWP,05/18/2005,.1 1 PASSENGER,0,1,0,0
2005,Salem,17,,5,BERNARDS TWP,05/18/2005,.8 1 DRIVER,1,0,0,0
2005,Mercer,11,11.0,5,TRENTON CITY,05/19/2005,.0 1 BICYCLIST,0,0,1,0
2005,Ocean,15,21.0,5,OCEAN TWP,05/19/2005,.0 1 DRIVER,1,0,0,0
2005,Cumberland,6,13.0,5,UPPER DEERFIELD TWP,05/20/2005,.0 1 DRIVER,1,0,0,0
2005,Gloucester,8,18.0,5,WASHINGTON TWP,05/20/2005,.0 1 DRIVER,1,0,0,0
2005,Hudson,9,10.0,5,UNION CITY,05/20/2005,.0 1 PEDESTRIAN,0,0,0,1
2005,Bergen,2,18.0,5,FAIRVIEW BORO,05/23/2005,.0 1 PEDESTRIAN,0,0,0,1
2005,Monmouth,13,21.0,5,HOWELL TWP,05/23/2005,.0 1 DRIVER,1,0,0,0
2005,Cumberland,6,14.0,5,VINELAND CITY,05/24/2005,.0 1 DRIVER,1,0,0,0
2005,Warren,21,16.0,5,MANSFIELD TWP,05/25/2005,.3 1 DRIVER,1,0,0,0
2005,Middlesex,12,17.0,5,PISCATAWAY TWP,05/27/2005,.0 1 PASSENGER,0,1,0,0
2005,Middlesex,12,17.0,5,PISCATAWAY TWP,05/27/2005,.0 1 DRIVER,1,0,0,0
2005,Morris,14,29.0,5,PARSIPPANY-TROY HILL,05/27/2005,.0 1 DRIVER,1,0,0,0
2005,Gloucester,8,11.0,5,MONROE TWP,05/28/2005,.8 1 DRIVER,1,0,0,0
2005,Mercer,11,4.0,5,HIGHTSTOWN BORO,05/28/2005,.3 1 PEDESTRIAN,0,0,0,1
2005,Monmouth,13,21.0,5,HOWELL TWP,05/28/2005,.0 1 DRIVER,1,0,0,0
2005,Atlantic,1,13.0,5,HAMMONTON TOWN,05/29/2005,.0 1 DRIVER,1,0,0,0
2005,Essex,7,5.0,5,EAST ORANGE CITY,05/29/2005,.0 1 PEDESTRIAN,0,0,0,1
2005,Ocean,15,15.0,5,LAKEWOOD TWP,05/31/2005,.5 1 DRIVER. 1 PASSENGER,1,1,0,0
2005,Warren,21,11.0,5,HOPE TWP,05/31/2005,.0 1 DRIVER,1,0,0,0
2005,Burlington,3,13.0,6,EVESHAM TWP,06/01/2005,.6 1 DRIVER,1,0,0,0
2005,Cumberland,6,9.0,6,MAURICE RIVER TWP,06/01/2005,.2 1 DRIVER,1,0,0,0
2005,Passaic,16,4.0,6,HAWTHORNE BORO,06/01/2005,.0 1 PASSENGER,0,1,0,0
2005,Mercer,11,3.0,6,HAMILTON TWP,06/02/2005,.0 1 DRIVER,1,0,0,0
2005,Mercer,11,3.0,6,HAMILTON TWP,06/02/2005,.0 1 DRIVER,1,0,0,0
2005,Middlesex,12,25.0,6,WOODBRIDGE TWP,06/02/2005,.1 1 DRIVER,1,0,0,0
2005,Middlesex,12,17.0,6,PISCATAWAY TWP,06/03/2005,".0 1 DRIVER, 1 PASSENGER",1,1,0,0
2005,Camden,4,27.0,6,PENNSAUKEN TWP,06/04/2005,.4 1 PASSENGER,0,1,0,0
2005,Burlington,3,35.0,6,TABERNACLE TWP,06/05/2005,.0 1 DRIVER,1,0,0,0
2005,Atlantic,1,20.0,6,PORT REPUBLIC CITY,06/06/2005,.2 1 DRIVER,1,0,0,0
2005,Burlington,3,23.0,6,MOUNT HOLLY TWP,06/06/2005,.0 1 PEDESTRIAN,0,0,0,1
2005,Gloucester,8,11.0,6,MONROE TWP,06/06/2005,.0 1 DRIVER,1,0,0,0
2005,Monmouth,13,21.0,6,HOWELL TWP,06/06/2005,.0 1 PASSENGER,0,1,0,0
2005,Monmouth,13,21.0,6,HOWELL TWP,06/07/2005,.0 1 DRIVER,1,0,0,0
2005,Union,20,13.0,6,RAHWAY CITY,06/07/2005,.0 1 PEDESTRIAN,0,0,0,1
2005,Essex,7,1.0,6,BELLEVILLE TOWN,06/08/2005,.2 1 PASSENGER,0,1,0,0
2005,Hunterdon,10,24.0,6,TEWKSBURY TWP,06/09/2005,.4 1 PASSENGER,0,1,0,0
2005,Monmouth,13,52.0,6,WALL TWP,06/09/2005,.5 2 PASSENGERS,0,2,0,0
2005,Warren,21,19.0,6,PHILLIPSBURG TWP,06/09/2005,.0 1 DRIVER,1,0,0,0
2005,Monmouth,13,20.0,6,HOLMDEL TWP,06/10/2005,.5 1 DRIVER,1,0,0,0
2005,Atlantic,1,4.0,6,BUENA BORO,06/11/2005,.0 1 DRIVER,1,0,0,0
2005,Atlantic,1,8.0,6,EGG HARBOR TWP,06/11/2005,.0 1 DRIVER,1,0,0,0
2005,Camden,4,15.0,6,GLOUCESTER TWP,06/11/2005,.1 1 DRIVER,1,0,0,0
2005,Camden,4,15.0,6,GLOUCESTER TWP,06/11/2005,.0 1 DRIVER,1,0,0,0
2005,Cape May,5,6.0,6,MIDDLE TWP,06/11/2005,.2 1 DRIVER,1,0,0,0
2005,Sussex,19,24.0,6,WANTAGE TWP,06/11/2005,.0 1 DRIVER,1,0,0,0
2005,Warren,21,10.0,6,HARMONY TWP,06/11/2005,.0 1 DRIVER,1,0,0,0
2005,Bergen,2,3.0,6,BERGENFIELD BORO,06/12/2005,.0 1 BICYCLIST,0,0,1,0
2005,Middlesex,12,2.0,6,CRANBURY TWP,06/12/2005,.0 1 DRIVER,1,0,0,0
2005,Monmouth,13,1.0,6,ABERDEEN TWP,06/12/2005,".0 1 DRIVER, 1 PASSENGER",1,1,0,0
2005,Morris,14,38.0,6,WASHINGTON TWP,06/12/2005,.0 1 DRIVER,1,0,0,0
2005,Union,20,9.0,6,LINDEN CITY,06/12/2005,.5 1 PEDESTRIAN,0,0,0,1
2005,Bergen,2,49.0,6,RIDGEFIELD BORO,06/13/2005,.9 1 DRIVER,1,0,0,0
2005,Burlington,3,18.0,6,MANSFIELD TWP,06/13/2005,.1 1 DRIVER,1,0,0,0
2005,Atlantic,1,16.0,6,MARGATE CITY,06/14/2005,.0 1 BICYCLIST,0,0,1,0
2005,Bergen,2,36.0,6,MONTVALE BORO,06/14/2005,.0 1 DRIVER,1,0,0,0
2005,Burlington,3,18.0,6,MANSFIELD TWP,06/14/2005,.6 1 DRIVER,1,0,0,0
2005,Cumberland,6,14.0,6,VINELAND CITY,06/14/2005,.0 1 DRIVER,1,0,0,0
2005,Passaic,16,7.0,6,PASSAIC CITY,06/14/2005,.0 1 DRIVER,1,0,0,0
2005,Warren,21,10.0,6,HARMONY TWP,06/14/2005,.0 1 DRIVER,1,0,0,0
2005,Morris,14,24.0,6,MORRISTOWN TOWN,06/15/2005,.0 1 PEDESTRIAN,0,0,0,1
2005,Essex,7,4.0,6,CEDAR GROVE TWP,06/16/2005,.0 1 DRIVER,1,0,0,0
2005,Hunterdon,10,19.0,6,LEBANON TWP,06/16/2005,.0 1 DRIVER,1,0,0,0
2005,Bergen,2,32.0,6,LYNDHURST TWP,06/17/2005,.1 1 PEDESTRIAN,0,0,0,1
2005,Warren,21,6.0,6,FRELINGHUYSEN TWP,06/17/2005,.1 1 DRIVER,1,0,0,0
2005,Bergen,2,46.0,6,PARAMUS BORO,06/18/2005,.0 1 DRIVER,1,0,0,0
2005,Gloucester,8,3.0,6,EAST GREENWICH TWP,06/18/2005,.6 1 DRIVER,1,0,0,0
